[36mconnect            |[0m [2020-09-14 10:00:09,172] INFO WorkerSourceTask{id=source_kafka-0} Committing offsets (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-09-14 10:04:45,905] INFO Cluster created with settings {hosts=[127.0.0.1:27017], srvHost=kafka.oa4fi.mongodb.net, mode=MULTIPLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:45,907] INFO Adding discovered server kafka-shard-00-02.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:45,908] INFO Adding discovered server kafka-shard-01-02.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:45,908] INFO Adding discovered server kafka-shard-01-01.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:45,909] INFO Adding discovered server kafka-shard-01-00.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:45,909] INFO Adding discovered server kafka-shard-00-01.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:45,910] INFO Adding discovered server kafka-shard-00-00.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:45,932] INFO MongoSinkTopicConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:45,939] INFO MongoSinkTopicConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:45,942] INFO Cluster created with settings {hosts=[127.0.0.1:27017], srvHost=kafka.oa4fi.mongodb.net, mode=MULTIPLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:45,946] INFO Adding discovered server kafka-shard-00-02.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:45,946] INFO Adding discovered server kafka-shard-01-02.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:45,948] INFO Adding discovered server kafka-shard-01-01.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:45,948] INFO Adding discovered server kafka-shard-01-00.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:45,948] INFO Adding discovered server kafka-shard-00-01.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:45,950] INFO Adding discovered server kafka-shard-00-00.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:46,108] INFO Opened connection [connectionId{localValue:400, serverValue:37181}] to kafka-shard-01-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,114] INFO Opened connection [connectionId{localValue:403, serverValue:37269}] to kafka-shard-00-01.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,121] INFO Opened connection [connectionId{localValue:401, serverValue:38608}] to kafka-shard-01-01.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,121] INFO Opened connection [connectionId{localValue:402, serverValue:38622}] to kafka-shard-01-00.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,124] INFO Opened connection [connectionId{localValue:399, serverValue:38577}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,123] INFO Opened connection [connectionId{localValue:404, serverValue:40364}] to kafka-shard-00-00.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,147] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-01-02.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=37942453} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:46,147] INFO Discovered cluster type of SHARDED (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:46,150] INFO Opened connection [connectionId{localValue:409, serverValue:37270}] to kafka-shard-00-01.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,154] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-01.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=39603008} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:46,157] INFO Opened connection [connectionId{localValue:407, serverValue:38609}] to kafka-shard-01-01.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,157] INFO Opened connection [connectionId{localValue:410, serverValue:40365}] to kafka-shard-00-00.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,158] INFO Opened connection [connectionId{localValue:406, serverValue:37182}] to kafka-shard-01-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,162] INFO Opened connection [connectionId{localValue:408, serverValue:38623}] to kafka-shard-01-00.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,162] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-01-01.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=40275783} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:46,163] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-01-00.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=39032666} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:46,163] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-00.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=38768191} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:46,163] INFO Opened connection [connectionId{localValue:405, serverValue:38578}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,163] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-02.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=38966173} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:46,186] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-01.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=35694053} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:46,187] INFO Discovered cluster type of SHARDED (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:46,194] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-01-01.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=36790847} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:46,194] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-00.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=36806739} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:46,194] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-01-02.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=36156325} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:46,199] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-01-00.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=37729650} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:46,201] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-02.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=38157535} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:46,431] INFO Opened connection [connectionId{localValue:411, serverValue:37183}] to kafka-shard-01-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,461] INFO Opened connection [connectionId{localValue:412, serverValue:37271}] to kafka-shard-00-01.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,731] INFO Opened connection [connectionId{localValue:413, serverValue:38579}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,765] INFO Opened connection [connectionId{localValue:414, serverValue:38580}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,768] INFO Closed connection [connectionId{localValue:413, serverValue:38579}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 because the pool has been closed. (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,769] INFO Closed connection [connectionId{localValue:411, serverValue:37183}] to kafka-shard-01-02.oa4fi.mongodb.net:27016 because the pool has been closed. (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,770] INFO AbstractConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:46,801] INFO Closed connection [connectionId{localValue:414, serverValue:38580}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 because the pool has been closed. (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,801] INFO Closed connection [connectionId{localValue:412, serverValue:37271}] to kafka-shard-00-01.oa4fi.mongodb.net:27016 because the pool has been closed. (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:46,802] INFO AbstractConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:49,200] INFO WorkerSourceTask{id=source_kafka-0} Committing offsets (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-09-14 10:04:49,200] INFO WorkerSourceTask{id=source_kafka-0} flushing 0 outstanding messages for offset commit (org.apache.kafka.connect.runtime.WorkerSourceTask)
[36mconnect            |[0m [2020-09-14 10:04:50,506] INFO MongoSinkTopicConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:50,512] INFO MongoSinkTopicConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:50,513] INFO Cluster created with settings {hosts=[127.0.0.1:27017], srvHost=kafka.oa4fi.mongodb.net, mode=MULTIPLE, requiredClusterType=UNKNOWN, serverSelectionTimeout='30000 ms', maxWaitQueueSize=500} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:50,516] INFO Adding discovered server kafka-shard-00-02.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:50,517] INFO Adding discovered server kafka-shard-01-02.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:50,518] INFO Adding discovered server kafka-shard-01-01.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:50,521] INFO Adding discovered server kafka-shard-01-00.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:50,521] INFO Adding discovered server kafka-shard-00-01.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:50,522] INFO Adding discovered server kafka-shard-00-00.oa4fi.mongodb.net:27016 to client view of cluster (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:50,716] INFO Opened connection [connectionId{localValue:420, serverValue:40366}] to kafka-shard-00-00.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:50,722] INFO Opened connection [connectionId{localValue:419, serverValue:37273}] to kafka-shard-00-01.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:50,722] INFO Opened connection [connectionId{localValue:415, serverValue:38581}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:50,723] INFO Opened connection [connectionId{localValue:416, serverValue:37184}] to kafka-shard-01-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:50,727] INFO Opened connection [connectionId{localValue:418, serverValue:38624}] to kafka-shard-01-00.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:50,727] INFO Opened connection [connectionId{localValue:417, serverValue:38610}] to kafka-shard-01-01.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:50,752] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-00.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=35904161} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:50,753] INFO Discovered cluster type of SHARDED (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:50,759] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-02.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=37227544} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:50,759] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-00-01.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=37655506} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:50,759] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-01-02.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=36885117} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:50,766] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-01-01.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=38755594} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:50,766] INFO Monitor thread successfully connected to server with description ServerDescription{address=kafka-shard-01-00.oa4fi.mongodb.net:27016, type=SHARD_ROUTER, state=CONNECTED, ok=true, version=ServerVersion{versionList=[4, 2, 9]}, minWireVersion=0, maxWireVersion=8, maxDocumentSize=16777216, logicalSessionTimeoutMinutes=30, roundTripTimeNanos=38831960} (org.mongodb.driver.cluster)
[36mconnect            |[0m [2020-09-14 10:04:51,035] INFO Opened connection [connectionId{localValue:421, serverValue:40367}] to kafka-shard-00-00.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:51,350] INFO Opened connection [connectionId{localValue:422, serverValue:38582}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:51,390] INFO Closed connection [connectionId{localValue:422, serverValue:38582}] to kafka-shard-00-02.oa4fi.mongodb.net:27016 because the pool has been closed. (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:51,392] INFO Closed connection [connectionId{localValue:421, serverValue:40367}] to kafka-shard-00-00.oa4fi.mongodb.net:27016 because the pool has been closed. (org.mongodb.driver.connection)
[36mconnect            |[0m [2020-09-14 10:04:51,393] INFO AbstractConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:51,397] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Connector mongos_45 config updated (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-09-14 10:04:51,397] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Rebalance started (org.apache.kafka.connect.runtime.distributed.WorkerCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:51,397] INFO [Worker clientId=connect-1, groupId=compose-connect-group] (Re-)joining group (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:51,401] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Successfully joined group with generation 33 (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:51,401] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Joined group at generation 33 with protocol version 2 and got assignment: Assignment{error=0, leader='connect-1-2e0b2ec4-b7bb-4bb5-91e1-1149bb91de40', leaderUrl='http://connect:8083/', offset=44, connectorIds=[mongos_45, mongos_35, mongos_3, source_kafka], taskIds=[mongos_45-0, mongos_35-0, mongos_3-0, source_kafka-0], revokedConnectorIds=[], revokedTaskIds=[], delay=0} with rebalance delay: 0 (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-09-14 10:04:51,401] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Starting connectors and tasks using config offset 44 (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-09-14 10:04:51,401] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Starting connector mongos_45 (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-09-14 10:04:51,402] INFO ConnectorConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:51,402] INFO EnrichedConnectorConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:51,402] INFO Creating connector mongos_45 of type com.mongodb.kafka.connect.MongoSinkConnector (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-09-14 10:04:51,402] INFO Instantiated connector mongos_45 with version 1.2.0 of type class com.mongodb.kafka.connect.MongoSinkConnector (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-09-14 10:04:51,402] INFO Finished creating connector mongos_45 (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-09-14 10:04:51,402] INFO SinkConnectorConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:51,402] INFO EnrichedConnectorConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:51,403] INFO [Worker clientId=connect-1, groupId=compose-connect-group] Starting task mongos_45-0 (org.apache.kafka.connect.runtime.distributed.DistributedHerder)
[36mconnect            |[0m [2020-09-14 10:04:51,403] INFO Creating task mongos_45-0 (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-09-14 10:04:51,403] INFO ConnectorConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:51,403] INFO EnrichedConnectorConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:51,403] INFO TaskConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:51,403] INFO Instantiated task mongos_45-0 with version 1.2.0 of type com.mongodb.kafka.connect.sink.MongoSinkTask (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-09-14 10:04:51,403] INFO StringConverterConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:51,403] INFO Set up the key converter class org.apache.kafka.connect.storage.StringConverter for task mongos_45-0 using the worker config (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-09-14 10:04:51,404] INFO AvroConverterConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:51,404] INFO KafkaAvroSerializerConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:51,404] INFO KafkaAvroDeserializerConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:51,404] INFO AvroDataConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:51,404] INFO Set up the value converter class io.confluent.connect.avro.AvroConverter for task mongos_45-0 using the worker config (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-09-14 10:04:51,404] INFO Set up the header converter class org.apache.kafka.connect.storage.SimpleHeaderConverter for task mongos_45-0 using the worker config (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-09-14 10:04:51,406] INFO Initializing: org.apache.kafka.connect.runtime.TransformationChain{} (org.apache.kafka.connect.runtime.Worker)
[36mconnect            |[0m [2020-09-14 10:04:51,406] INFO SinkConnectorConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:51,406] INFO EnrichedConnectorConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:51,406] INFO ConsumerConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:51,408] INFO Kafka version: 5.5.0-ce (org.apache.kafka.common.utils.AppInfoParser)
[36mconnect            |[0m [2020-09-14 10:04:51,409] INFO Kafka commitId: 6068e5d52c5e294e (org.apache.kafka.common.utils.AppInfoParser)
[36mconnect            |[0m [2020-09-14 10:04:51,409] INFO Kafka startTimeMs: 1600077891408 (org.apache.kafka.common.utils.AppInfoParser)
[36mconnect            |[0m [2020-09-14 10:04:51,411] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Subscribed to topic(s): kafka1.kafka.foo (org.apache.kafka.clients.consumer.KafkaConsumer)
[36mconnect            |[0m [2020-09-14 10:04:51,413] INFO Starting MongoDB sink task (com.mongodb.kafka.connect.sink.MongoSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:51,445] INFO MongoSinkTopicConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:51,445] INFO WorkerSinkTask{id=mongos_45-0} Sink task finished initialization and start (org.apache.kafka.connect.runtime.WorkerSinkTask)
[36mconnect            |[0m [2020-09-14 10:04:51,448] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Cluster ID: JvSf76vYTmOXYk63vhP9AA (org.apache.kafka.clients.Metadata)
[36mconnect            |[0m [2020-09-14 10:04:51,448] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Discovered group coordinator broker:29092 (id: 2147483646 rack: null) (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:51,449] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] (Re-)joining group (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:51,451] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Join group failed with org.apache.kafka.common.errors.MemberIdRequiredException: The group member needs to have a valid member id before actually entering a consumer group (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:51,451] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] (Re-)joining group (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:51,453] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Finished assignment for group at generation 1: {connector-consumer-mongos_45-0-909c343c-48c7-4b2b-a6fc-bef000932368=Assignment(partitions=[kafka1.kafka.foo-0])} (org.apache.kafka.clients.consumer.internals.ConsumerCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:51,458] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Successfully joined group with generation 1 (org.apache.kafka.clients.consumer.internals.AbstractCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:51,460] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Adding newly assigned partitions: kafka1.kafka.foo-0 (org.apache.kafka.clients.consumer.internals.ConsumerCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:51,465] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Found no committed offset for partition kafka1.kafka.foo-0 (org.apache.kafka.clients.consumer.internals.ConsumerCoordinator)
[36mconnect            |[0m [2020-09-14 10:04:51,471] INFO [Consumer clientId=connector-consumer-mongos_45-0, groupId=connect-mongos_45] Resetting offset for partition kafka1.kafka.foo-0 to offset 0. (org.apache.kafka.clients.consumer.internals.SubscriptionState)
[36mconnect            |[0m [2020-09-14 10:04:51,476] INFO creating interceptor (io.confluent.monitoring.clients.interceptor.MonitoringConsumerInterceptor)
[36mconnect            |[0m [2020-09-14 10:04:51,477] INFO MonitoringInterceptorConfig values: 
[36mconnect            |[0m [2020-09-14 10:04:51,478] INFO ProducerConfig values: 
